osm_type,osm_id,name
W,110394180,"Jugendherberge Mannheim International, 21, Rheinpromenade, Lindenhof, Mannheim, Baden-Württemberg, 68163, Deutschland"
W,111356569,"14, Eisenbahnstraße, Denzlingen, GVV Denzlingen-Vörstetten-Reute, Landkreis Emmendingen, Baden-Württemberg, 79211, Deutschland"
W,114796150,"Lutherische Pfarrkirche St. Marien, 1, Lutherischer Kirchhof, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,115630073,"Astheim, Volkach, Germany"
W,116954106,"17, Wahlenstraße, Ostermayer-Viertel, Altstadt, Regensburg, Bayern, 93047, Deutschland"
W,118297738,"Thalheimsches Haus, 36, Kellereistraße, Eberbach, Verwaltungsgemeinschaft Eberbach, Rhein-Neckar-Kreis, Baden-Württemberg, 69412, Deutschland"
N,121793400,"Villingen, Villingen-Schwenningen, Verwaltungsgemeinschaft Villingen-Schwenningen, Schwarzwald-Baar-Kreis, Baden-Württemberg, Deutschland"
W,122748967,"120, Kaiser-Friedrich-Straße, Eiche, Potsdam, Brandenburg, 14469, Deutschland"
W,123416534,"D,C, Buccaneer Ridge Drive, Dogwood Acres, Johnson City, Washington County, East Tennessee, Tennessee, 37684, United States of America"
W,124779974,"Purva Highlands Apartments, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India"
W,128547490,"121 D, Kaiser-Friedrich-Straße, Eiche, Potsdam, Brandenburg, 14469, Deutschland"
W,128547494,"121 E, Kaiser-Friedrich-Straße, Eiche, Potsdam, Brandenburg, 14469, Deutschland"
W,129537213,"Martin-Luther-Schule, 2, Savignystraße, Biegenviertel, Campusviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
W,130407751,"Rathaus Endingen, 6, Marktplatz, Kenzinger Pfad, Endingen, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79346, Deutschland"
W,130408485,"Kolpingheim, 11, Bei der oberen Kirche, Kenzinger Pfad, Endingen, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79346, Deutschland"
W,131506189,"Sankt Stephan, 1, Wilhelm-Schwinn-Platz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
W,133578644,"Serowe, Central District, Botswana"
W,140594474,"Heidenfeld, Röthlein, Landkreis Schweinfurt, Bayern, 97520, Deutschland"
W,141862937,"Gött, 8, Unterpinswang, Katastralgemeinde Unterpinswang, Unterpinswang, Pinswang, Bezirk Reutte, Tirol, 6600, Österreich"
W,142431393,"Mafinex Technologiezentrum, 1, Julius-Hatry-Straße, Lindenhof, Mannheim, Baden-Württemberg, 68163, Deutschland"
W,142798148,"Zeche Carl, 100, Wilhelm-Nieswandt-Allee, Altenessen-Süd, Altenessen, Stadtbezirk V, Essen, Nordrhein-Westfalen, 45326, Deutschland"
W,145129147,"ehem. Volksbank, 16-18, Am Grün, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
W,145813977,"Rathaus Waldkirch, Turmstraße, Waldkirch (Kernstadt), Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
W,146391426,"G19, 19, Gerberei, Thalermühle, Erlangen, Bayern, 91054, Deutschland"
W,146619231,"Talavera, Zellerau, Würzburg, Bayern, 97082, Deutschland"
W,147273692,"FabLab Würzburg, 5, Schönleinstraße, Äußere Pleich, Würzburg Altstadt, Würzburg, Bayern, 97080, Deutschland"
N,147670186,"Pliening, Bavaria, Germany"
N,150946345,"Redwood City, San Mateo County, California, United States of America"
N,150959789,"Sacramento, Sacramento County, California, United States of America"
N,150960561,"Napa, United States"
N,150963377,"Sunnyvale, Santa Clara County, California, United States of America"
N,150981381,"Richmond, United States"
N,151335482,"Pasadena, United States"
N,151422010,"Overland Park, Johnson County, Kansas, United States of America"
N,151493378,"Broomfield, Colorado, 80020, United States of America"
N,151534347,"Boston, New Boston, Bowie County, Texas, 75570, United States of America"
N,151612227,"Portsmouth, Cass Township, Shelby County, Iowa, United States of America"
N,151664104,"Cheyenne, Laramie County, Wyoming, United States of America"
N,153715785,"Destin, Okaloosa County, Florida, United States of America"
N,153843609,"Atlanta, Fulton County, Georgia, United States of America"
N,154336516,"Kanawha County, United States"
N,154340776,"Stanford, United States"
N,158356856,"United, Mount Pleasant Township, Westmoreland County, Pennsylvania, 15689, United States of America"
N,158649053,"Manheim Township, United States"
N,158809705,"Boston, Suffolk County, Massachusetts, 02102, United States of America"
N,158817652,"Princeton, Mercer County, New Jersey, United States of America"
N,158842914,"Long Island City, Queens, Queens County, City of New York, New York, 11109, United States of America"
W,160147821,"Como-Harriet Streetcar Line Car Barn, 4291, Linden Hills, Southwest, Minneapolis, Hennepin County, Minnesota, 55410, United States of America"
W,161466789,"Zwischen Jackerath, Jackerath, Titz, Kreis Düren, Nordrhein-Westfalen, 52445, Deutschland"
W,165900411,"4, Reitgasse, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
W,166280787,"Haus der Jugend, 21, Frankfurter Straße, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,173827298,"Binsfeld, Nörvenich, Kreis Düren, Nordrhein-Westfalen, 52399, Deutschland"
W,180527847,"44, вулиця Вадима Благовісного, Центральний район, Миколаїв, Миколаївська міська громада, Миколаївський район, Миколаївська область, 54001, Україна"
N,180536743,"Niklashausen, Werbach, Verwaltungsgemeinschaft Tauberbischofsheim, Main-Tauber-Kreis, Baden-Württemberg, 97956, Deutschland"
W,183802439,"Universität Potsdam: Campus II - Golm, 24-25, Karl-Liebknecht-Straße, Golm, Potsdam, Brandenburg, 14476, Deutschland"
W,190164883,"EMKA Sportzentrum Velbert, Röttgen, Velbert-Mitte, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42551, Deutschland"
N,192288043,"اللاذقية, ناحية مركز اللاذقية, منطقة اللاذقية, محافظة اللاذقية, سوريا"
W,192672848,"10, Wuhrmatten, Bahlingen am Kaiserstuhl, Bahlingen, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79353, Deutschland"
W,192726135,"Freiwillige Feuerwehr Bahlingen, 2, Am Dorfbach, Bahlingen am Kaiserstuhl, Bahlingen, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79353, Deutschland"
W,194100314,"Forum Merzhausen, Marktplatz, Merzhausen, GVV Hexental, Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, 79249, Deutschland"
N,194115857,"Mundingen, Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,194547346,"10, Alte Kirchhofsgasse, Stadtwald, Ockershausen, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
W,196319740,"Hecklingen, Kenzingen, Verwaltungsverband Kenzingen-Herbolzheim, Landkreis Emmendingen, Baden-Württemberg, Deutschland"
N,197603354,"Kings Hill, Tonbridge and Malling, United Kingdom"
W,198466338,"Torhaus, 60, Hauptstraße, Wagenstadt, Herbolzheim, Verwaltungsverband Kenzingen-Herbolzheim, Landkreis Emmendingen, Baden-Württemberg, 79336, Deutschland"
N,198492691,"Ayungon, Negros Oriental, Negros Island Region, 6210, Philippines"
N,198511996,"Binangonan, Rizal, Calabarzon, 1940, Philippines"
N,198513073,"Tagoloan, Misamis Oriental, Philippines"
W,199214029,"12, Hauptstraße, Riegel am Kaiserstuhl, Riegel, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79359, Deutschland"
W,203658215,"TC Sasbach a.K. e.V. 1980, Dorfinsel, Sasbach, Sasbach am Kaiserstuhl, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79361, Deutschland"
N,205400065,"Unterbiberg, Neubiberg, Landkreis München, Bayern, 81737, Deutschland"
W,212706507,"3, Gutenbergstraße, Grombühl, Würzburg, Bayern, 97080, Deutschland"
W,219232055,"10, Am Stiedel, Goßfelden, Lahntal, Landkreis Marburg-Biedenkopf, Hessen, 35094, Deutschland"
W,219554361,"Ökohaus, 7a, Luitpoldstraße, Zellerau, Würzburg, Bayern, 97082, Deutschland"
W,220068919,"Hanno-Drechsler-Platz, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
W,222278733,"Grachtengordel van Amsterdam, Amsterdam, Noord-Holland, Nederland"
W,225855828,"7, Markt, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
W,226672615,"Neustädter Kirche, 1, Neustädter Kirchenplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
W,227580668,"Jugendzentrum Emmendingen, 1a, Steinstraße, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,227673969,"Pfarrbüro St. Bonifatius, 2, Markgraf-Jacob-Allee, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,229132655,"Waldkirch, Waldkirch (Kernstadt), Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
W,235012388,"4, Martin-Luther-Platz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
N,235539324,"Villiersdorp, Theewaterskloof Local Municipality, Western Cape, 7170, South Africa"
W,237812202,"Marsabit, Central Marsabit, Saku, Marsabit, 60500, Kenya"
W,238965460,"Grafeneckart, Domstraße, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
W,239077078,"Central Business District, CBD division, Starehe, Nairobi, 46464, Kenya"
N,240028160,"Lüneburg, Niedersachsen, 21339, Deutschland"
N,240047795,"Aschaffenburg, Bayern, 63739, Deutschland"
N,240053395,"Marburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
N,240056905,"Osnabrück, Germany"
N,240061254,"Dessau, Dessau-Roßlau, Sachsen-Anhalt, 06844, Deutschland"
N,240062727,"Rapperswil, Rapperswil-Jona, Switzerland"
N,240063145,"Remscheid, Nordrhein-Westfalen, Deutschland"
N,240071404,"Landau in der Pfalz, Rhineland-Palatinate, Germany"
N,240073484,"Erlangen-Höchstadt, Germany"
N,240074718,"Darmstadt, Germany"
N,240083793,"Malsfeld, Schwalm-Eder-Kreis, Hessen, Deutschland"
N,240090160,"Jena, Thüringen, Deutschland"
N,240093385,"Reuth bei Erbendorf, Reuth b.Erbendorf, Krummennaab (VGem), Landkreis Tirschenreuth, Bayern, 92717, Deutschland"
N,240098523,"Dessau-Roßlau, Sachsen-Anhalt, Deutschland"
N,240101756,"Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
N,240102654,"Koblenz, Rheinland-Pfalz, Deutschland"
N,240109189,"Berlin, Deutschland"
N,240111265,"Storkow (Mark), Oder-Spree, Brandenburg, 15859, Deutschland"
N,240111755,"Riegel am Kaiserstuhl, Riegel, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79359, Deutschland"
N,240125507,"Stolberg, Städteregion Aachen, Nordrhein-Westfalen, Deutschland"
N,240126753,"Düsseldorf, Nordrhein-Westfalen, Deutschland"
W,240181650,"68, Juliuspromenade, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,240504014,"Francistown, Botswana"
W,241361742,"10, Köhlersgrundgasse, Oberstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,241645781,"Huntly, Aberdeenshire, Alba / Scotland, AB54 8AE, United Kingdom"
W,242633363,"Chichawatni Forest, چِچہ وطنى‎, تحصیل چیچہ وطنی, ضلع ساہیوال, ساہیوال ڈویژن, پنجاب, پاکستان"
N,243060007,"Nandanam, Zone 9 Teynampet, Chennai Corporation, Chennai, Tamil Nadu, 600035, India"
N,243382973,"Brigg, North Lincolnshire, Greater Lincolnshire, England, United Kingdom"
N,244082238,"武冈市, 邵阳市, 湖南省, 中国"
N,245581432,"Thiruvananthapuram, Kerala, 695001, India"
N,245589078,"Coimbatore, Coimbatore North, Coimbatore, Tamil Nadu, 641001, India"
N,245600130,"Puducherry, Puducherry Taluk, Puducherry, 605001, India"
N,245628312,"Sirsi, India"
N,245640543,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India"
N,245647444,"Salur, Parvathipuram Manyam, Andhra Pradesh, 532591, India"
N,245688972,"Cuttack, India"
N,245691673,"Dhule, Dhule Taluka, Dhule, Maharashtra, 424001, India"
N,245694497,"Nandurbar, Nandurbar, India"
N,245702560,"Bilaspur, Bilaspur Tahsil, Bilaspur, Chhattisgarh, 495004, India"
N,245709027,"Indore, Juni Indore Tahsil, Indore, Madhya Pradesh, 452001, India"
N,245711197,"Ahmedabad, Gujarat, 380001, India"
N,245712627,"Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India"
N,245717374,"Agartala, Mohanpur, West Tripura, Tripura, 799001, India"
N,245773039,"Kangra, Himachal Pradesh, 176002, India"
N,247717281,"Bamenda, Communauté urbaine de Bamenda, Mezam, Northwest, Cameroun"
N,248192271,"Velbert-Neviges, Auf der Beek, Hardenberg, Neviges, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42553, Deutschland"
N,248783208,"داراب, شهر داراب, بخش مرکزی, شهرستان داراب, استان فارس, ایران"
W,249602975,"146, Hauptstraße, Altstadt, Heidelberg, Baden-Württemberg, 69117, Deutschland"
N,250671327,"Dunning, Perth and Kinross, Alba / Scotland, PH2 0RT, United Kingdom"
N,251321140,"چِچہ وطنى‎, تحصیل چیچہ وطنی, ضلع ساہیوال, ساہیوال ڈویژن, پنجاب, 57201, پاکستان"
N,251608378,"Calabar, Calabar Municipal, Cross River, 540281, Nigeria"
N,252592807,"Morogoro, Morogoro Municipal, Morogoro, Coastal Zone, 67104, Tanzania"
N,253421090,"Windsor, Southwestern Ontario, Ontario, N9A 3A8, Canada"
N,253858753,"Bürgewald, Merzenich, Kreis Düren, Nordrhein-Westfalen, 52399, Deutschland"
W,256016971,"Emil-von-Behring-Gymnasium, 5, Buckenhofer Straße, Spardorf, Uttenreuth (VGem), Landkreis Erlangen-Höchstadt, Bayern, 91080, Deutschland"
N,256555232,"Pleburan, Semarang, Indonesia"
N,258013552,"صنعاء, مدينة صنعاء, مديرية التحرير, أمانة العاصمة, اليمن"
N,258495275,"Hotel Luise, Sophienstraße 10, Erlangen, Germany"
N,259587417,"Ruacana, Omusati Region, 16006, Namibia"
N,259774388,"Stadtbücherei Würzburg, Marktplatz 9, Würzburg, Germany"
N,260624619,"Pitlochry, Perth and Kinross, Alba / Scotland, PH16 5BX, United Kingdom"
W,260858785,"Los Feliz, Los Angeles, Los Angeles County, California, United States of America"
N,261650920,"Theilheim, Waigolshausen, Landkreis Schweinfurt, Bayern, 97523, Deutschland"
N,261833893,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa"
N,262031206,"Handeni, Handeni Town, Tanga, Northern Zone, Tanzania"
N,262704688,"Clayville, Ekurhuleni Ward 89, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1666, South Africa"
N,262706785,"Graskop, Thaba Chweu Local Municipality, Ehlanzeni, Mpumalanga, South Africa"
N,262719247,"Benoni, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1500, South Africa"
N,262720064,"Empangeni, uMhlathuze Local Municipality, King Cetswayo District Municipality, KwaZulu-Natal, 3380, South Africa"
N,262721892,"Parow, Western Cape, South Africa"
N,262722292,"Tongaat, KwaZulu-Natal, South Africa"
N,262722333,"Mthatha, South Africa"
N,263734904,"اٹک, تحصیل اٹک, ضلع اٹک, راولپنڈی ڈویژن, پنجاب, 43600, پاکستان"
N,264893984,"Atelier am Bollwerk, 26, Hohe Straße, Neue Vorstadt, Stuttgart-Mitte, Stuttgart, Baden-Württemberg, 70176, Deutschland"
N,265958490,"Lisboa, Portugal"
W,267193491,"O'zbek SSR 10 yilligi, X лет Узб ССР;10 лет Узбекской ССР, Bo'ka Tumani, Toshkent Viloyati, Oʻzbekiston"
N,267458593,"Schwaig, Neustadt an der Donau, Landkreis Kelheim, Bayern, 93333, Deutschland"
N,267762522,"Derry/Londonderry, Derry and Strabane District, County Londonderry, Northern Ireland / Tuaisceart Éireann, BT48 6BU, United Kingdom"
N,268396336,"Amsterdam, Noord-Holland, Nederland"
N,271315342,"Musanze, Majyaruguru, Rwanda"
N,271613766,"القاهرة, مصر"
N,273112125,"Bierde, Petershagen, Kreis Minden-Lübbecke, Nordrhein-Westfalen, Deutschland"
N,273817074,"Добрич, Димитровград, Хасково, България"
N,279645187,"چترال, تحصیل چترال, ضلع چترال زیریں, ضلع چترال, مالاکنڈ ڈویژن, خیبر پختونخوا, پاکستان"
N,279649847,"Mardan, Pakistan"
N,281434423,"حاصل پور, تحصیل حاصل پور, ضلع بہاولپور, بہاولپور ڈویژن, پنجاب, 63000, پاکستان"
N,282335934,"Harare, Harare Province, Zimbabwe"
W,283125852,"Grundschule am Priesterweg, 4-6, Oskar-Meßter-Straße, Gartenstadt Drewitz, Neu-Drewitz, Drewitz, Potsdam, Teltow, Brandenburg, 14480, Deutschland"
N,284271111,"Hellmitzheim, Iphofen, Iphofen (VGem), Landkreis Kitzingen, Bayern, Deutschland"
N,287534172,"نابل, الحدائق, معتمدية نابل, ولاية نابل, 8000, تونس"
N,287687798,"Varanasi, Sadar, Varanasi, Uttar Pradesh, 221001, India"
N,288420150,"Ksar El Boukhari, Ksar El Boukhari ⵇⵚⴻⵔ ⵍⴱⵓⵅⴰⵔⵉ قصر البخاري, Daïra Ksar El Boukhari, Médéa, 26300, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
N,289346590,"بيروت, محافظة بيروت, 2034 1111, لبنان"
N,290039262,"Riegel, Bühl, Vereinbarte Verwaltungsgemeinschaft Bühl, Landkreis Rastatt, Baden-Württemberg, 77815, Deutschland"
W,290595605,"Garten, Brandenburg, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland"
N,290885849,"Gudalur, Nilgiris, Tamil Nadu, 643211, India"
N,292806332,"Auckland, Waitematā, Auckland, 1010, New Zealand / Aotearoa"
N,294001443,"Manchester, Greater Manchester, England, United Kingdom"
W,294548130,"SPAI, Carrer del Riu Llobregat, Sant Cosme, el Prat de Llobregat, Baix Llobregat, Barcelona, Catalunya, 08820, España"
N,294918313,"Schwanberg, Rödelsee, Iphofen (VGem), Landkreis Kitzingen, Bayern, 97346, Deutschland"
W,295694489,"Gemeindehalle Cölbe, 4, Friedhofstraße, Cölbe, Landkreis Marburg-Biedenkopf, Hessen, 35091, Deutschland"
N,297918705,"Juliusspital-Bäckerei, 19, Juliuspromenade, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,297957507,"Ashtead, Mole Valley, United Kingdom"
N,298296162,"መቐለ Mek'elē, Mekelle, ትግራይ تجراى, ኢትዮጵያ إثيوبيا"
N,298296173,"Gode, Shabelle, ሶማሌ ክልል Somali صومالى, ኢትዮጵያ إثيوبيا"
N,299617915,"Central Algiers, Algiers, Algeria"
N,300016201,"Marburg, Greater Brisbane, Queensland, 4346, Australia"
W,300432377,"1, An der Lauseiche, Bruck, Erlangen, Bayern, 91058, Deutschland"
N,300464483,"Café Vetter, 4, Reitgasse, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,301351574,"Gitega, Burundi"
N,304577692,"Polokwane, Polokwane Local Municipality, Capricorn District Municipality, Limpopo, 0699, South Africa"
N,305704484,"Cebu, Philippines"
N,305704505,"Rizal, Calabarzon, Philippines"
N,305705721,"Forchheim, Freystadt, Landkreis Neumarkt in der Oberpfalz, Bayern, 92342, Deutschland"
W,307686984,"Sea Board West Africa, Cline Street, Cline Town, Freetown, Western Area Urban, Western Area, Sierra Leone"
N,308822617,"Andorf, Bavaria, Germany"
W,309057815,"Khans Vill хотхон, 15th khoroo, Khan Uul district, Хан-Уул ᠬᠠᠨ ᠠᠭᠤᠯᠠ, Улаанбаатар ᠤᠯᠠᠭᠠᠨ ᠪᠠᠭᠠᠲᠤᠷ, Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ"
N,313203266,"Forum Niederberg, Bahnhofstraße, Nordstadt, Velbert-Mitte, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42551, Deutschland"
W,313299352,"WoQuaZ, 10, Freiherr-vom-Stein-Straße, Weiterstadt, Landkreis Darmstadt-Dieburg, Hessen, 64331, Deutschland"
N,315137869,"Auroville, Vanur, Viluppuram, Tamil Nadu, 605101, India"
N,315358390,"الرياض, محافظة الرياض, منطقة الرياض, 11131, السعودية"
N,316417066,"Bangalore Urban, Bengaluru Urban, Karnataka, 560080, India"
N,316440978,"Islamabad, Pakistan"
N,317275078,"Bruck, Erlangen, Bayern, 91058, Deutschland"
N,318324863,"Herbolzheim, Baden-Württemberg, Germany"
N,321521438,"খুলনা, Khulna Sadar, খুলনা জেলা, খুলনা বিভাগ, 9100, বাংলাদেশ"
W,329061153,"Philippine Packing Agricultural Export Processing Zone, Bugo, Cagayan de Oro, Northern Mindanao, 9000, Philippines"
W,331961428,"1, Schwarzwaldstraße, Denzlingen, GVV Denzlingen-Vörstetten-Reute, Landkreis Emmendingen, Baden-Württemberg, 79211, Deutschland"
W,334411317,"Trafostation Frankf. Straße - Auf der Weide, Frankfurter Straße, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,335868152,"Tirupati, Tirupati (Urban), Tirupati, Andhra Pradesh, 517500, India"
N,335885603,"Tiruvallur, Thiruvallur, Tamil Nadu, 602001, India"
N,339279350,"Howrah, Haora, Howrah, West Bengal, 711101, India"
N,342117043,"Chandigarh, India"
N,348096869,"Café Brazil, 25, Bismarckstraße, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
N,353039871,"Kanyakumari, Tamil Nadu, India"
W,355113480,"71, Bürgermeister-Seubert-Straße, Altort, Höchberg, Landkreis Würzburg, Bayern, 97204, Deutschland"
N,356420273,"Duns, Berwickshire, Alba / Scotland, TD11 3BY, United Kingdom"
N,358022275,"bioversum Jagdschloss Kranichstein, 253, Kranichsteiner Straße, Kranichstein, Darmstadt, Hessen, 64289, Deutschland"
W,360885014,"Nordostpark, Schafhof, Nürnberg, Bayern, 90411, Deutschland"
N,361424182,"Cary, Wake County, North Carolina, United States of America"
W,365481421,"Kratz’sche Scheune, 10a, Bahnhofstraße, Rauschenberg, Landkreis Marburg-Biedenkopf, Hessen, 35282, Deutschland"
N,371009770,"Hill Station, Freetown, Western Area Urban, Western Area, Sierra Leone"
N,371274506,"Tagum, Davao del Norte, Davao Region, 8100, Philippines"
W,372675059,"Dalqueich, Perth and Kinross, Alba / Scotland, KY13 0RG, United Kingdom"
W,372675590,"Carsehall, Wester Balgedie, Kinnesswood, Perth and Kinross, Alba / Scotland, United Kingdom"
W,373173400,"Ochtertyre, Stirling, Alba / Scotland, United Kingdom"
W,377702569,"Қазақ, Тұрар Рысқұлов ауданы, Жамбыл облысы, Қазақстан"
N,384756804,"Burgberg, Frankenberg, Frankenberg (Eder), Landkreis Waldeck-Frankenberg, Hessen, 35066, Deutschland"
W,386631525,"15, Im Winkel, Cyriaxweimar, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35043, Deutschland"
N,387953015,"Alyth, Perth and Kinross, Alba / Scotland, PH11 8AH, United Kingdom"
W,394692093,"Treffpunkt Freizeit, Nauener Vorstadt, Potsdam, Brandenburg, 14469, Deutschland"
N,395304321,"Breganzona, Lugano, Circolo di Lugano ovest, Distretto di Lugano, Ticino, 6932, Schweiz/Suisse/Svizzera/Svizra"
W,397169884,"Abtei Münsterschwarzach, 40, Münsterschwarzach, Schwarzach am Main, Landkreis Kitzingen, Bayern, 97359, Deutschland"
N,424313832,Eesti
W,424475117,"9, Schlettstadtallee, Waldkirch (Kernstadt), Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
N,435662822,"Kisoro, Cyanika, Kisoro, Western Region, Uganda"
N,438960507,"Opotiki, Bay of Plenty, New Zealand"
N,443804987,"Forsthaus Guttenberg, WÜ 29, Guttenberger Wald, Germany"
N,445073305,"Lauf, Hohenfels, Landkreis Neumarkt in der Oberpfalz, Bayern, Deutschland"
W,454520922,"Bürgerhaus, 1, Gadamerplatz, Bahnstadt, Heidelberg, Baden-Württemberg, 69115, Deutschland"
W,457988418,"Honululu farms, TAH 3, Ngoura نكورا, hameau, Ngoura نكورا, Hadjer-Lamis حجر لميس, Tchad تشاد"
N,463256119,"Jena, Romania"
N,473374990,"Xico Viejo, Xico, Veracruz, México"
N,473673874,"Moza, Tahoua, Niger"
W,474236429,"Biohof Oberaltertheim, 21, Oberes Tor, Oberaltertheim, Altertheim, Verwaltungsgemeinschaft Kist, Landkreis Würzburg, Bayern, 97237, Deutschland"
W,476421087,"17, Biegenstraße, Schweinsberg, Stadtallendorf, Landkreis Marburg-Biedenkopf, Hessen, 35260, Deutschland"
W,485132006,"Blasiusgasse, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
W,487377474,"9, Kirchstraße, Simonswald, Altsimonswald, Simonswald, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79263, Deutschland"
N,489372693,"Frankenwarte, Spechtweg, Steinbachtal, Würzburg, Bayern, 97082, Deutschland"
W,491638345,"Vierröhrenbrunnen, Beim Grafeneckart, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,492803217,"Forchheim, Bavaria, Germany"
N,495130151,"Kololi, Kanifing, Kombo North/Saint Mary, Brikama, West Coast, Gambia"
W,498395812,"Limuru, Kiambu, 00217, Kenya"
W,498688157,"experimenta, 1, Experimenta-Platz, Neckarbogen, Kernstadt, Heilbronn, Baden-Württemberg, 74072, Deutschland"
N,501405252,"Orji, Owerri North, Imo, 460281, Nigeria"
N,501508527,"Owerri, Imo State, Nigeria"
N,501517702,"Aba, Aba South, Abia, Nigeria"
N,501520125,"Gembu, Sardauna, Taraba, Nigeria"
N,501528686,"Orlu, Imo, Nigeria"
N,501540901,"Yola, Yola North, Adamawa, Nigeria"
N,501540902,"Jos, Jos North, Plateau, 903105, Nigeria"
N,501540904,"Sokoto, Sarkin Addar B, Sokoto South, Sokoto, Nigeria"
N,502950676,"Zirndorf, Wieseth, Dentlein am Forst (VGem), Landkreis Ansbach, Bayern, 91632, Deutschland"
N,508079854,"Scone, Perth and Kinross, Alba / Scotland, PH2 6SA, United Kingdom"
N,509907130,"Patna, Patna Rural, Patna, Bihar, 800001, India"
W,519320478,"Südbahnhof, Frauenbergstraße, Hansenhaus, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35039, Deutschland"
W,533434444,"Lottenhof, 34, Geschwister-Scholl-Straße, Potsdam West, Potsdam, Brandenburg, 14471, Deutschland"
W,542029964,"EMKA Sportzentrum Velbert, 1, Am Sportzentrum, Röttgen, Velbert-Mitte, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42551, Deutschland"
W,543423202,"Freeland Professional Center, Freeland, Island County, Washington, United States of America"
N,544060405,"مدينة الكويت, القبلة, محافظة العاصمة, 15005, الكويت"
